Unnamed: 0;geometry;label;date;tile_number;id;location_id;image_dir;chemin_directory;date_satellites_S1;nouveau_chemin;latitude_centroid;longitude_centroid;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;pressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;sunrise;sunriseEpoch;sunset;sunsetEpoch;moonphase;conditions;description;icon;stations;source;timezone;folder
453;[[[48.741034, 30.96047], [48.74212, 30.914307], [48.795663, 30.915231], [48.794603, 30.961396], [48.741034, 30.96047]]];0;01/04/2019;-24;sen12floods_s1_labels_0232_2019_04_01;232;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0232_2019_04_01;'0232;20190401;['sen12flood\\0232\\S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F_corrected_VH.tif', 'sen12flood\\0232\\S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F_corrected_VV.tif'];30.93785287279228;48.76835510641034;25.0;15.2;22.2;25.0;15.2;22.2;13.6;59.4;;0.0;0.0;;;;57.6;39.5;199.2;1005.8;57.4;8.6;;;;07:04:27;1554086067;19:33:49;1554131029;0.87;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAM', 'OIAW', '40811099999', '40780199999', 'OIAA'];obs;Asia/Tehran;232
454;[[[146.705163, -19.276786], [146.70508, -19.323057], [146.753821, -19.323129], [146.75389, -19.276858], [146.705163, -19.276786]]];1;05/02/2019;62;sen12floods_s1_labels_0318_2019_02_05;318;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0318_2019_02_05;'0318;20190205;['sen12flood\\0318\\S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F_corrected_VH.tif', 'sen12flood\\0318\\S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F_corrected_VV.tif'];-19.29995860769835;146.72948849636524;29.0;24.0;26.0;35.6;24.0;27.5;24.8;92.9;20.948;100.0;12.5;['rain'];;;;31.7;109.0;1000.1;63.7;9.1;;;;06:00:06;1549310406;18:53:44;1549356824;0.0;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;['CBGR', 'YBTL', '94294099999', '95295099999', '95293099999'];obs;Australia/Brisbane;318
455;[[[48.687468, 30.959523], [48.688579, 30.913361], [48.74212, 30.914307], [48.741034, 30.96047], [48.687468, 30.959523]]];0;25/03/2019;-25;sen12floods_s1_labels_0231_2019_03_25;231;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0231_2019_03_25;'0231;20190325;['sen12flood\\0231\\S1A_IW_GRDH_1SDV_20190325T145101_20190325T145126_026496_02F7C2_4E95_corrected_VH.tif', 'sen12flood\\0231\\S1A_IW_GRDH_1SDV_20190325T145101_20190325T145126_026496_02F7C2_4E95_corrected_VV.tif'];30.936917047716285;48.71480026118061;23.8;20.0;21.5;23.8;20.0;21.5;18.2;81.6;;0.0;0.0;;;;74.2;28.6;155.6;1002.4;60.7;5.8;;;;07:13:21;1553481801;19:29:33;1553525973;0.64;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAM', 'OIAW', '40811099999', '40831099999', '40780199999', 'OIAA'];obs;Asia/Tehran;231
456;[[[32.61734, 0.350847], [32.617342, 0.304526], [32.663354, 0.304527], [32.663352, 0.350849], [32.61734, 0.350847]]];0;03/02/2019;81;sen12floods_s1_labels_0081_2019_02_03;81;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0081_2019_02_03;'0081;20190203;['sen12flood\\0081\\S1B_IW_GRDH_1SDV_20190203T032731_20190203T032756_014776_01B8F2_A952_corrected_VH.tif', 'sen12flood\\0081\\S1B_IW_GRDH_1SDV_20190203T032731_20190203T032756_014776_01B8F2_A952_corrected_VV.tif'];0.3276872500063214;32.64034708277653;30.2;19.0;25.0;31.3;19.0;25.4;19.1;72.4;0.0;0.0;0.0;;;;;27.7;168.5;1014.6;19.1;10.0;;;;07:00:08;1549166408;19:06:19;1549209979;0.95;Clear;Clear conditions throughout the day.;clear-day;['63682099999', '63705099999', 'HUEN', '63680099999'];obs;Africa/Kampala;81
457;[[[48.694098, 30.682547], [48.695195, 30.636384], [48.748582, 30.637319], [48.747512, 30.683485], [48.694098, 30.682547]]];0;01/04/2019;-13;sen12floods_s1_labels_0243_2019_04_01;243;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0243_2019_04_01;'0243;20190401;['sen12flood\\0243\\S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F_corrected_VH.tif', 'sen12flood\\0243\\S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F_corrected_VV.tif'];30.659935703654668;48.72134694768903;25.1;15.3;22.4;25.1;15.3;22.4;13.2;57.0;;0.0;0.0;;;;57.6;43.6;201.3;1005.9;60.3;8.5;;;;07:04:46;1554086086;19:33:53;1554131033;0.87;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAM', 'OIAW', '40831099999', '40811099999', '40780199999', 'OIAA'];obs;Asia/Tehran;243
458;[[[48.583358, 31.48605], [48.584544, 31.439896], [48.638378, 31.4409], [48.637218, 31.487056], [48.583358, 31.48605]]];0;25/02/2019;22;sen12floods_s1_labels_0278_2019_02_25;278;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0278_2019_02_25;'0278;20190225;['sen12flood\\0278\\S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3_corrected_VH.tif', 'sen12flood\\0278\\S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3_corrected_VV.tif'];31.46347736265578;48.61087459992644;23.7;13.9;18.3;23.7;13.9;18.3;7.3;50.4;;0.0;0.0;;;;;18.4;303.7;1017.3;14.2;10.0;;;;06:47:31;1551064651;18:10:15;1551105615;0.69;Clear;Clear conditions throughout the day.;clear-day;['OIAW', '40811099999'];obs;Asia/Tehran;278
459;[[[48.633724, 31.625523], [48.634891, 31.579367], [48.688807, 31.580354], [48.687666, 31.626511], [48.633724, 31.625523]]];0;09/03/2019;5;sen12floods_s1_labels_0261_2019_03_09;261;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0261_2019_03_09;'0261;20190309;['sen12flood\\0261\\S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759_corrected_VH.tif', 'sen12flood\\0261\\S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759_corrected_VV.tif'];31.602940606263985;48.66127200460112;21.3;10.7;15.7;21.3;10.7;15.7;5.8;53.6;;0.0;0.0;;;;;12.3;325.0;1017.9;36.0;10.0;;;;06:33:30;1552100610;18:18:54;1552142934;0.09;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['40794099999', 'OIAW', '40811099999', 'OIAI', '40812099999'];obs;Asia/Tehran;261
460;[[[48.796647, 31.58226], [48.797732, 31.5361], [48.851629, 31.537017], [48.85057, 31.583179], [48.796647, 31.58226]]];0;15/03/2019;47;sen12floods_s1_labels_47_2019_03_15;47;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_47_2019_03_15;'47;20190315;['sen12flood\\47\\S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B_corrected_VH.tif', 'sen12flood\\47\\S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B_corrected_VV.tif'];31.55964086039018;48.82414460835255;23.8;14.9;18.6;23.8;14.9;18.6;8.5;56.0;;0.0;0.0;;;;;14.6;293.4;1012.6;29.5;7.9;;;;06:25:26;1552618526;18:22:29;1552661549;0.3;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAW', '40811099999', 'OIAI', '40812099999'];obs;Asia/Tehran;47
461;[[[36.795224, -1.242082], [36.795185, -1.28837], [36.841175, -1.28841], [36.841213, -1.242121], [36.795224, -1.242082]]];0;28/01/2019;15;sen12floods_s1_labels_0015_2019_01_28;15;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0015_2019_01_28;'0015;20190128;['sen12flood\\0015\\S1A_IW_GRDH_1SDV_20190128T154757_20190128T154822_025679_02DA52_A863_corrected_VH.tif', 'sen12flood\\0015\\S1A_IW_GRDH_1SDV_20190128T154757_20190128T154822_025679_02DA52_A863_corrected_VV.tif'];-1.2652458340158768;36.81819933265405;27.0;17.7;21.2;26.6;17.7;21.2;12.8;60.9;0.0;0.0;0.0;;;;;35.1;53.7;1021.0;58.9;13.9;;;;06:40:25;1548646825;18:50:46;1548690646;0.75;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['HKJK', '63741099999', 'HKNW', '63740099999', '63742099999'];obs;Africa/Nairobi;15
462;[[[146.851385, -19.230692], [146.851344, -19.276963], [146.900071, -19.276997], [146.900099, -19.230725], [146.851385, -19.230692]]];0;18/01/2019;32;sen12floods_s1_labels_32_2019_01_18;32;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_32_2019_01_18;'32;20190118;['sen12flood\\32\\S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VH.tif', 'sen12flood\\32\\S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VV.tif'];-19.25384527899644;146.87572483619238;30.8;24.8;27.9;35.1;24.8;30.6;22.7;73.6;2.601;100.0;8.33;['rain'];;;;35.3;92.6;1010.7;58.6;10.0;;;;05:48:35;1547754515;18:56:37;1547801797;0.4;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;['95296099999', 'CBGR', 'YBTL', '94294099999', '95295099999', '95293099999'];obs;Australia/Brisbane;32
463;[[[36.703289, -1.195719], [36.70325, -1.242004], [36.749236, -1.242043], [36.749275, -1.195757], [36.703289, -1.195719]]];0;28/12/2018;38;sen12floods_s1_labels_38_2018_12_28;38;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_38_2018_12_28;'38;20181228;['sen12flood\\38\\S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VH.tif', 'sen12flood\\38\\S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VV.tif'];-1.2188807501399903;36.72626258279399;26.0;16.4;20.9;26.0;16.4;20.9;13.4;65.2;0.0;0.0;0.0;;;;;25.1;55.9;1020.3;45.2;11.5;;;;06:28:50;1545967730;18:40:17;1546011617;0.7;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['HKJK', 'HKNW', '63740099999', '63742099999'];obs;Africa/Nairobi;38
464;[[[32.701314, -19.970639], [32.701227, -20.016906], [32.750177, -20.016982], [32.75025, -19.970714], [32.701314, -19.970639]]];0;12/03/2019;16;sen12floods_s1_labels_16_2019_03_12;16;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_16_2019_03_12;'16;20190312;['sen12flood\\16\\S1B_IW_GRDH_1SDV_20190312T162250_20190312T162319_015323_01CAFA_CAE4_corrected_VH.tif', 'sen12flood\\16\\S1B_IW_GRDH_1SDV_20190312T162250_20190312T162319_015323_01CAFA_CAE4_corrected_VV.tif', 'sen12flood\\16\\S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70_corrected_VH.tif', 'sen12flood\\16\\S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70_corrected_VV.tif'];-19.99381135315641;32.725742084341;25.2;20.1;22.7;25.2;20.1;22.7;15.9;66.3;;0.0;0.0;;;;;14.8;169.2;;30.6;28.2;;;;05:50:19;1552362619;18:07:13;1552406833;0.2;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['67897099999', '67983099999', '67299199999'];obs;Africa/Harare;16
465;[[[-1.548735, 6.82333], [-1.548874, 6.777029], [-1.502556, 6.776888], [-1.502412, 6.823188], [-1.548735, 6.82333]]];0;03/02/2019;94;sen12floods_s1_labels_0094_2019_02_03;94;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0094_2019_02_03;'0094;20190203;['sen12flood\\0094\\S1A_IW_GRDH_1SDV_20190203T181824_20190203T181849_025769_02DD8E_30F0_corrected_VH.tif', 'sen12flood\\0094\\S1A_IW_GRDH_1SDV_20190203T181824_20190203T181849_025769_02DD8E_30F0_corrected_VV.tif'];6.800109166988222;-1.525644330821579;29.7;21.4;25.4;34.6;21.4;27.4;22.9;87.4;;0.0;0.0;;;;;5.4;246.7;1011.1;57.5;14.0;;;;06:24:32;1549175072;18:15:20;1549217720;0.95;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['65442099999'];obs;Africa/Accra;94
466;[[[32.671636, -19.901546], [32.671541, -19.947814], [32.72047, -19.947897], [32.720551, -19.90163], [32.671636, -19.901546]]];1;05/04/2019;61;sen12floods_s1_labels_61_2019_04_05;61;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_61_2019_04_05;'61;20190405;['sen12flood\\61\\S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7_corrected_VH.tif', 'sen12flood\\61\\S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7_corrected_VV.tif'];-19.92472285305605;32.69604940768209;22.6;22.6;22.6;22.6;22.6;22.6;14.3;59.5;;0.0;0.0;;;;;3.0;340.0;;10.0;30.0;;;;05:57:05;1554436625;17:46:39;1554479199;0.0;Clear;Clear conditions throughout the day.;clear-day;['67983099999', '67299199999'];obs;Africa/Harare;61
467;[[[-1.734157, 6.777547], [-1.734277, 6.731243], [-1.687959, 6.731121], [-1.687835, 6.777424], [-1.734157, 6.777547]]];0;17/12/2018;95;sen12floods_s1_labels_0095_2018_12_17;95;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0095_2018_12_17;'0095;20181217;['sen12flood\\0095\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0095\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif'];6.754334083649892;-1.7110570816020687;33.6;26.1;29.4;36.1;26.1;31.4;22.3;67.4;;0.0;0.0;;;;;11.2;291.0;1012.9;56.7;8.0;;;;06:11:00;1545027060;17:54:52;1545069292;0.33;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['65442099999'];obs;Africa/Accra;95
468;[[[25.851229, -24.588957], [25.850806, -24.635189], [25.901387, -24.635567], [25.90179, -24.589334], [25.851229, -24.588957]]];0;26/12/2018;-125;sen12floods_s1_labels_0131_2018_12_26;131;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0131_2018_12_26;'0131;20181226;['sen12flood\\0131\\S1B_IW_GRDH_1SDV_20181226T165453_20181226T165522_014215_01A6D3_3910_corrected_VH.tif', 'sen12flood\\0131\\S1B_IW_GRDH_1SDV_20181226T165453_20181226T165522_014215_01A6D3_3910_corrected_VV.tif'];-24.61226327484061;25.87630306392309;39.0;24.0;33.3;36.5;24.0;31.6;8.0;23.3;;0.0;0.0;;;;;29.5;328.5;1012.7;33.0;10.0;;;;05:27:15;1545794835;19:06:42;1545844002;0.63;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['FBSK', '68240099999'];obs;Africa/Gaborone;131
469;[[[30.981898, -17.839655], [30.981376, -17.885905], [31.02968, -17.8864], [31.03019, -17.840149], [30.981898, -17.839655]]];0;11/01/2019;42;sen12floods_s1_labels_0042_2019_01_11;42;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0042_2019_01_11;'0042;20190111;['sen12flood\\0042\\S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21_corrected_VH.tif', 'sen12flood\\0042\\S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21_corrected_VV.tif'];-17.863028209169197;31.005786065629607;26.1;18.1;21.8;26.1;18.1;21.8;18.3;81.7;;0.0;0.0;;;;;16.6;3.6;1017.4;90.0;11.3;;;;05:30:14;1547177414;18:37:09;1547224629;0.18;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['67775099999'];obs;Africa/Harare;42
470;[[[146.753959, -19.230587], [146.75389, -19.276858], [146.802617, -19.276917], [146.802672, -19.230646], [146.753959, -19.230587]]];1;07/03/2019;53;sen12floods_s1_labels_53_2019_03_07;53;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_53_2019_03_07;'53;20190307;['sen12flood\\53\\S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VH.tif', 'sen12flood\\53\\S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VV.tif'];-19.25375310801843;146.7782844970277;32.0;21.9;26.7;35.9;21.9;28.2;21.6;75.5;0.261;100.0;8.33;['rain'];;;;27.7;93.3;1010.9;35.8;10.0;;;;06:12:44;1551903164;18:35:05;1551947705;0.0;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;['95296099999', 'CBGR', 'YBTL', '94294099999', '95295099999', '95293099999'];obs;Australia/Brisbane;53
471;[[[146.753959, -19.230587], [146.75389, -19.276858], [146.802617, -19.276917], [146.802672, -19.230646], [146.753959, -19.230587]]];1;06/02/2019;53;sen12floods_s1_labels_53_2019_02_06;53;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_53_2019_02_06;'53;20190206;['sen12flood\\53\\S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4_corrected_VH.tif', 'sen12flood\\53\\S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4_corrected_VV.tif'];-19.25375310801843;146.7782844970277;28.7;25.0;26.4;34.1;25.0;28.2;24.9;91.7;45.941;100.0;12.5;['rain'];;;;29.5;97.5;999.6;72.4;7.3;;;;06:00:30;1549396830;18:53:05;1549443185;0.04;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;['95296099999', 'CBGR', 'YBTL', '94294099999', '95295099999', '95293099999'];obs;Australia/Brisbane;53
472;[[[146.753751, -19.3694], [146.753682, -19.415671], [146.80245, -19.41573], [146.802506, -19.369459], [146.753751, -19.3694]]];1;23/02/2019;77;sen12floods_s1_labels_0333_2019_02_23;333;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0333_2019_02_23;'0333;20190223;['sen12flood\\0333\\S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif', 'sen12flood\\0333\\S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif'];-19.392566027998587;146.77809724723008;30.0;26.9;28.3;34.1;29.4;31.6;23.1;73.8;0.6;100.0;8.33;['rain'];;;;24.4;74.5;1010.2;59.7;10.0;;;;06:08:23;1550866103;18:43:59;1550911439;0.61;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;['95296099999', 'CBGR', 'YBTL', '94294099999', '95295099999', '95293099999'];obs;Australia/Brisbane;333
473;[[[36.802546, -17.875849], [36.803531, -17.922025], [36.851766, -17.921075], [36.850768, -17.874901], [36.802546, -17.875849]]];0;06/02/2019;-89;sen12floods_s1_labels_0167_2019_02_06;167;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0167_2019_02_06;'0167;20190206;['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190206T030815_20190206T030840_025803_02DEB0_ED53_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190206T030815_20190206T030840_025803_02DEB0_ED53_corrected_VV.tif'];-17.898463543179457;36.82715262058608;28.0;28.0;28.0;31.9;31.9;31.9;24.0;78.9;0.0;0.0;0.0;;;;;16.6;90.0;1012.0;58.5;10.0;;;;05:22:13;1549423333;18:11:03;1549469463;0.05;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['FQQL', '67283099999'];obs;Africa/Maputo;167
1825;[[[-13.278048, 8.493532], [-13.278254, 8.447241], [-13.231762, 8.447033], [-13.231551, 8.493323], [-13.278048, 8.493532]]];0;23/12/2018;1;sen12floods_s1_labels_0001_2018_12_23;1;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0001_2018_12_23;'0001;20181223;['sen12flood\\0001\\S1A_IW_GRDH_1SDV_20181223T190812_20181223T190837_025157_02C760_4C51_corrected_VH.tif', 'sen12flood\\0001\\S1A_IW_GRDH_1SDV_20181223T190812_20181223T190837_025157_02C760_4C51_corrected_VV.tif'];8.47028266557073;-13.254903829952044;0.0;0.0;;0.0;0.0;;;;;;0.0;;;;;;;;;;;;;07:03:13;1545548593;18:40:59;1545590459;0.53;;;;;;Africa/Freetown;1
475;[[[48.737761, 31.098958], [48.738855, 31.052796], [48.792475, 31.053725], [48.791408, 31.099889], [48.737761, 31.098958]]];0;13/03/2019;-30;sen12floods_s1_labels_0226_2019_03_13;226;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0226_2019_03_13;'0226;20190313;['sen12flood\\0226\\S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8_corrected_VH.tif', 'sen12flood\\0226\\S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8_corrected_VV.tif'];31.07634394174338;48.7651248528608;25.8;10.3;19.3;25.8;10.3;19.3;4.5;43.1;;0.0;0.0;;;;;8.2;207.6;1017.6;32.7;9.7;;;;06:28:02;1552445882;18:21:26;1552488686;0.23;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['OIAM', 'OIAW', '40811099999', '40780199999'];obs;Asia/Tehran;226
476;[[[32.701314, -19.970639], [32.701227, -20.016906], [32.750177, -20.016982], [32.75025, -19.970714], [32.701314, -19.970639]]];1;19/03/2019;16;sen12floods_s1_labels_16_2019_03_19;16;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_16_2019_03_19;'16;20190319;['sen12flood\\16\\S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37_corrected_VH.tif', 'sen12flood\\16\\S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37_corrected_VV.tif', 'sen12flood\\16\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VH.tif', 'sen12flood\\16\\S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401_corrected_VV.tif'];-19.99381135315641;32.725742084341;23.1;19.2;21.2;23.1;19.2;21.2;19.5;90.6;;0.0;0.0;;;;;3.6;170.0;;95.0;12.5;;;;05:52:23;1552967543;18:01:13;1553011273;0.44;Overcast;Cloudy skies throughout the day.;cloudy;['67983099999'];obs;Africa/Harare;16
477;[[[34.860512, -19.726364], [34.861048, -19.772609], [34.909898, -19.772094], [34.909347, -19.72585], [34.860512, -19.726364]]];1;31/03/2019;-100;sen12floods_s1_labels_0156_2019_03_31;156;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0156_2019_03_31;'0156;20190331;['sen12flood\\0156\\S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB_corrected_VH.tif', 'sen12flood\\0156\\S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB_corrected_VV.tif'];-19.749230435072004;34.88520118981994;30.0;23.0;26.6;35.1;23.0;28.7;23.3;83.2;0.0;0.0;0.0;;;;;31.7;175.2;1014.3;47.0;10.8;;;;05:46:56;1554004016;17:42:12;1554046932;0.84;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['FQBR', '67297099999'];obs;Africa/Maputo;156
478;[[[32.609107, -25.817666], [32.608955, -25.863899], [32.660056, -25.864028], [32.660188, -25.817795], [32.609107, -25.817666]]];0;29/01/2019;122;sen12floods_s1_labels_0122_2019_01_29;122;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0122_2019_01_29;'0122;20190129;['sen12flood\\0122\\S1A_IW_GRDH_1SDV_20190129T162225_20190129T162250_025694_02DADC_F742_corrected_VH.tif', 'sen12flood\\0122\\S1A_IW_GRDH_1SDV_20190129T162225_20190129T162250_025694_02DADC_F742_corrected_VV.tif'];-25.840848508167827;32.63457649071746;32.0;21.0;25.9;34.2;21.0;26.5;18.9;66.7;0.0;0.0;0.0;;;;;29.5;123.1;1017.3;50.2;11.7;;;;05:22:18;1548732138;18:42:25;1548780145;0.78;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['67341099999', 'FQMA'];obs;Africa/Maputo;122
479;[[[34.761321, -19.588609], [34.761825, -19.634857], [34.810635, -19.634372], [34.810117, -19.588125], [34.761321, -19.588609]]];1;20/03/2019;-115;sen12floods_s1_labels_0141_2019_03_20;141;../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0141_2019_03_20;'0141;20190320;['sen12flood\\0141\\S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F_corrected_VH.tif', 'sen12flood\\0141\\S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F_corrected_VV.tif', 'sen12flood\\0141\\S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E_corrected_VH.tif', 'sen12flood\\0141\\S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E_corrected_VV.tif'];-19.61149185707861;34.785974436516575;26.0;24.0;25.0;26.0;24.0;25.0;23.5;91.4;0.0;0.0;0.0;;;;;0.0;;1009.5;40.6;10.0;;;;05:44:27;1553053467;17:52:06;1553097126;0.48;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;['FQBR', '67297099999'];obs;Africa/Maputo;141
